Order_ID,User_ID,Dish_ID,Dish_Name,Ingredients_List,Dish_Rating,Order_Date,Quantity,Order_Price,Delivery_Location,User_Age,User_Gender,User_Preferences,Month,Season,Vendor_ID,Cluster
164,124,1176,Palak Paneer,"Spinach, Paneer, Tomatoes",3.9,2024-09-17,4,56,Kamarhati,48,Female,1,Sep,1,V5,0
14,131,1381,Rava Upma,"Semolina, Mustard Seeds, Curry Leaves, Vegetables",3.5,2024-04-24,5,136,Darbhanga,48,Female,1,Apr,1,V1,0
177,146,1329,Poha,"Flattened Rice, Mustard Seeds, Curry Leaves",1.3,2024-04-14,1,166,Ghaziabad,21,Female,1,Apr,2,V4,0
21,127,1006,Palak Paneer,"Spinach, Paneer, Tomatoes",4.3,2024-03-13,4,105,Davanagere,47,Female,1,Mar,0,V5,0
154,130,1097,Aloo Paratha,"Potatoes, Wheat Flour, Ghee",3.6,2024-03-12,1,83,Bhubaneswar,33,Female,1,Mar,0,V10,0
166,138,1491,Dal Tadka,"Yellow Lentils, Tomatoes",4.2,2024-02-03,5,145,Panipat,44,Female,1,Feb,0,V6,0
150,135,1377,Dosa,"Rice, Urad Dal, Potatoes",1.3,2024-01-28,3,185,Gaya,46,Female,1,Jan,2,V1,0
117,114,1414,Thepla,"Wheat Flour, Fenugreek Leaves",2.7,2024-03-04,4,146,Aurangabad,26,Female,1,Mar,2,V1,0
150,135,1377,Matar Paneer,"Paneer, Peas, Tomatoes",4.9,2024-08-21,3,79,Hospet,21,Female,1,Aug,2,V5,0
17,136,1262,Roti,"Wheat Flour, Water, Ghee",4.6,2024-06-05,1,68,Tirunelveli,31,Male,1,Jun,0,V6,0
132,121,1043,Mutton Keema,Minced Mutton,2.6,2024-07-02,2,181,Korba,47,Female,0,Jul,1,V3,1
157,106,1178,Rava Upma,"Semolina, Mustard Seeds, Curry Leaves, Vegetables",3.0,2024-03-16,4,128,Gorakhpur,48,Male,1,Mar,1,V9,0
168,135,1469,Sabudana Khichdi,"Sabudana, Peanuts, Potatoes",2.8,2024-01-24,1,176,Davanagere,39,Male,1,Jan,2,V10,0
182,119,1088,Haldi Ki Sabzi,"Turmeric Root, Yogurt",2.8,2024-06-11,3,93,Udaipur,40,Female,1,Jun,2,V9,0
178,136,1262,Masoor Dal,"Red Lentils, Tomatoes",4.0,2024-01-26,1,195,Serampore,31,Male,1,Jan,2,V8,0
61,119,1218,Poha,"Flattened Rice, Mustard Seeds, Curry Leaves",2.0,2024-03-05,4,111,Raiganj,20,Male,1,Mar,1,V10,0
103,149,1065,Palak Paneer,"Spinach, Paneer, Tomatoes",3.5,2024-08-15,3,119,Madhyamgram,37,Male,1,Aug,2,V1,0
126,124,1350,Biryani,"Basmati Rice, Chicken or Vegetables",4.7,2024-08-12,3,119,Raichur,37,Male,0,Aug,2,V9,1
151,127,1233,Rajma Chawal,"Kidney Beans, Rice",4.1,2024-07-10,4,77,Katni,34,Male,1,Jul,1,V6,0
157,106,1178,Rava Upma,"Semolina, Mustard Seeds, Currys, Vegetables",3.0,2024-03-16,4,128,Gorakhpur,48,Male,1,Mar,1,V9,0
144,123,1397,Idli,"Rice, Urad Dal, Fenugreek Seeds",1.1,2024-03-08,2,148,New Delhi,28,Male,1,Mar,1,V4,0
124,101,1075,Matar Paneer,"Paneer, Peas, Tomatoes",4.9,2024-09-04,3,79,Bhopal,40,Male,1,Sep,2,V2,0
152,147,1309,Biryani,"Basmati Rice, Chicken or Vegetables",2.9,2024-02-01,2,59,Chennai,26,Female,0,Feb,1,V9,1
85,130,1019,Chawal,"Rice, Water",4.4,2024-04-29,1,139,Sultan Pur Majra,48,Male,1,Apr,0,V4,0
152,147,1309,Biryani,"Basmati Rice, Chicken or Vegetables",2.9,2024-02-01,2,59,Chennai,26,Female,0,Feb,1,V9,1
22,105,1184,Gajar Halwa,"Carrots, Milk, Sugar, Ghee, Cardamom",2.9,2024-06-04,2,72,Avadi,24,Male,1,Jun,1,V2,0
25,122,1277,Aloo Paratha,"Potatoes, Wheat Flour, Ghee",4.3,2024-01-28,5,78,Surendranagar Dudhrej,39,Male,1,Jan,0,V3,0
62,144,1409,Dosa,"Rice, Urad Dal, Potatoes",3.0,2024-03-14,2,176,Jhansi,43,Male,1,Mar,1,V4,0
194,116,1354,Idli,"Rice, Urad Dal, Fenugreek Seeds",4.0,2024-09-19,2,143,Pimpri-Chinchwad,28,Female,1,Sep,2,V3,0
115,144,1218,Gajar Halwa,"Carrots, Milk, Sugar, Ghee, Cardamom",3.6,2024-05-01,1,189,Eluru,49,Male,1,May,0,V3,0
51,125,1461,Dosa,"Rice, Urad Dal, Potatoes",1.2,2024-05-21,2,90,Bathinda,42,Male,1,May,1,V7,0
86,148,1197,Sabudana Khichdi,"Sabudana, Peanuts, Potatoes",4.6,2024-07-08,2,79,Pune,35,Female,1,Jul,0,V8,0
107,113,1396,Roti,"Wheat Flour, Water, Ghee",4.8,2024-05-15,1,130,Bellary,45,Male,1,May,0,V9,0
194,125,1376,Idli,"Rice, Urad Dal, Fenugreek Seeds",4.0,2024-09-19,2,148,Pimpri-Chinchwad,28,Female,1,Sep,2,V3,0
167,123,1164,Egg Curry,"Eggs, Tomatoes",1.9,2024-06-29,3,128,Jodhpur,40,Female,0,Jun,2,V8,0
196,119,1394,Thepla,"Wheat Flour, Fenugreek Leaves",2.6,2024-03-31,5,169,Chennai,45,Female,1,Mar,1,V2,0
46,130,1309,Idli,"Rice, Urad Dal, Fenugreek Seeds",2.9,2024-02-11,3,68,Naihati,44,Male,1,Feb,1,V7,0
194,116,1354,Idli,"Rice, Urad Dal, Fenugreek Seeds",4.0,2024-09-19,2,143,Pimpri-Chinchwad,28,Female,1,Sep,2,V3,0
101,118,1235,Pulao,"Basmati Rice, Mixed Vegetables",2.9,2024-01-17,2,138,Agra,39,Male,1,Jan,1,V2,0
156,148,1190,Idli,"Rice, Urad Dal, Fenugreek Seeds",2.8,2024-07-08,5,195,Mehsana,48,Male,1,Jul,0,V1,0
3,106,1337,Thepla,"Wheat Flour, Fenugreek Leaves",4.4,2024-03-02,3,98,Bettiah,38,Female,1,Mar,0,V3,0
138,127,1060,Korma,"Meat or Vegetables, Yogurt",4.0,2024-01-26,1,187,Bardhaman,42,Male,0,Jan,2,V3,1
131,146,1153,Aloo Gobi,"Potatoes, Cauliflower",3.3,2024-07-02,3,160,Muzaffarpur,40,Female,1,Jul,2,V10,0
184,105,1103,Fish Fry,Fish,4.3,2024-09-18,3,106,Barasat,45,Male,0,Sep,2,V8,1
43,100,1126,Thepla,"Wheat Flour, Fenugreek Leaves",1.5,2024-04-14,1,125,Mahbubnagar,48,Female,1,Apr,2,V9,0
45,104,1206,Haldi Ki Sabzi,"Turmeric Root, Yogurt",3.2,2024-05-03,4,141,Parbhani,47,Female,1,May,2,V5,0
89,130,1275,Thepla,"Wheat Flour, Fenugreek Leaves",2.6,2024-01-04,2,69,Jaunpur,35,Female,1,Jan,0,V8,0
101,118,1235,Pulao,"Basmati Rice, Mixed Vegetables",2.9,2024-01-17,2,138,Agra,39,Male,1,Jan,1,V2,0
74,139,1278,Thepla,"Wheat Flour, Fenugreek Leaves",3.9,2024-05-01,3,149,Bhatpara,32,Male,1,May,2,V8,0
43,100,1126,Thepla,"Wheat Flour, Fenugreek Leaves",1.5,2024-04-14,1,125,Mahbubnagar,48,Female,1,Apr,2,V9,0
112,132,1115,Sarson Ka Saag,"Mustard Greens, Spinach",1.1,2024-03-30,2,122,Jamalpur,26,Female,1,Mar,1,V4,0
191,123,1175,Thepla,"Wheat Flour, Fenugreek Leaves",2.0,2024-03-09,3,71,Shivpuri,43,Female,1,Mar,0,V5,0
97,126,1375,Thepla,"Wheat Flour, Fenugreek Leaves",2.9,2024-07-30,4,193,Sagar,29,Male,1,Jul,2,V4,0
33,138,1137,Matar Paneer,"Paneer, Peas, Tomatoes",4.8,2024-07-26,2,50,Thrissur,45,Female,1,Jul,0,V9,0
167,123,1164,Egg Curry,"Eggs, Tomatoes",1.9,2024-06-29,3,128,Jodhpur,40,Female,0,Jun,2,V8,0
140,105,1137,Mutton Keema,Minced Mutton,3.4,2024-04-07,2,156,Maheshtala,25,Female,0,Apr,0,V4,1
21,127,1006,Palak Paneer,"Spinach, Paneer, Tomatoes",4.3,2024-03-13,4,105,Davanagere,47,Female,1,Mar,0,V5,0
98,144,1159,Rava Upma,"Semolina, Mustard Seeds, Curry Leaves, Vegetables",2.8,2024-05-30,3,98,Nagaon,44,Male,1,May,1,V8,0
155,146,1252,Aloo Paratha,"Potatoes, Wheat Flour, Ghee",4.3,2024-04-07,3,89,Farrukhabad,44,Female,1,Apr,2,V8,0
113,114,1448,Gajar Halwa,"Carrots, Milk, Sugar, Ghee, Cardamom",2.6,2024-05-04,2,150,Purnia,29,Male,1,May,0,V7,0
96,118,1147,Kadhi,"Gram Flour, Yogurt",4.0,2024-09-14,4,154,Jamalpur,48,Male,1,Sep,2,V8,0
190,133,1336,Dosa,"Rice, Urad Dal, Potatoes",1.8,2024-08-31,2,137,Narasaraopet,40,Male,1,Aug,0,V1,0
163,115,1282,Aloo Paratha,"Potatoes, Wheat Flour, Ghee",1.4,2024-08-18,3,136,Bongaigaon,43,Male,1,Aug,1,V4,0
106,127,1335,Idli,"Rice, Urad Dal, Fenugreek Seeds",2.5,2024-03-21,1,71,Alwar,38,Female,1,Mar,2,V8,0
101,118,1235,Pulao,"Basmati Rice, Mixed Vegetables",2.9,2024-01-17,2,138,Agra,39,Male,1,Jan,1,V2,0
25,122,1277,Aloo Gobi,"Potatoes, Cauliflower",4.3,2024-03-08,5,112,Korba,27,Male,1,Mar,0,V5,0
81,123,1191,Rajma Chawal,"Kidney Beans, Rice",3.6,2024-03-17,5,129,Patna,39,Female,1,Mar,1,V2,0
4,123,1291,Chawal,"Rice, Water",2.6,2024-04-23,2,197,Eluru,28,Female,1,Apr,0,V6,0
21,127,1006,Palak Paneer,"Spinach, Paneer, Tomatoes",4.3,2024-03-13,4,105,Davanagere,47,Female,1,Mar,0,V5,0
69,139,1368,Biryani,"Basmati Rice, Chicken or Vegetables",1.6,2024-07-08,2,174,Bidhannagar,34,Female,0,Jul,1,V1,1
12,141,1294,Rajma Chawal,"Kidney Beans, Rice",1.4,2024-08-21,1,177,Muzaffarpur,23,Male,1,Aug,0,V4,0
160,124,1245,Dal Tadka,"Yellow Lentils, Tomatoes",3.0,2024-01-03,4,102,Saharsa,22,Female,1,Jan,0,V1,0
112,132,1115,Sarson Ka Saag,"Mustard Greens, Spinach",1.1,2024-03-30,2,122,Jamalpur,26,Female,1,Mar,1,V4,0
127,109,1437,Aloo Paratha,"Potatoes, Wheat Flour, Ghee",1.7,2024-09-08,3,120,Sikar,32,Female,1,Sep,0,V1,0
42,122,1021,Thepla,"Wheat Flour, Fenugreek Leaves",4.3,2024-09-01,3,199,Gaya,41,Male,1,Sep,1,V10,0
197,133,1021,Chawal,"Rice, Water",4.2,2024-06-22,5,69,Kavali,44,Male,1,Jun,1,V2,0
8,122,1395,Aloo Paratha,"Potatoes, Wheat Flour, Ghee",4.0,2024-06-19,2,118,Gangtok,46,Male,1,Jun,0,V2,0
174,102,1114,Chicken Curry,"Chicken, Tomatoes",1.7,2024-09-07,5,67,Fatehpur,27,Male,0,Sep,0,V9,1
21,127,1006,Haldi Ki Sabzi,"Turmeric Root, Yogurt",4.6,2024-01-21,4,66,Sambhal,48,Male,1,Jan,2,V5,0
170,102,1227,Aloo Gobi,"Potatoes, Cauliflower",2.3,2024-09-03,3,97,Berhampur,36,Female,1,Sep,0,V2,0
58,129,1231,Sabudana Khichdi,"Sabudana, Peanuts, Potatoes",4.3,2024-09-15,1,114,Gandhii,42,Male,1,Sep,1,V7,0
82,142,1044,Aloo Gobi,"Potatoes, Cauliflower",4.7,2024-03-28,2,125,Korba,43,Female,1,Mar,0,V10,0
11,149,1173,Mutton Keema,Minced Mutton,4.3,2024-05-22,3,149,Shimoga,33,Male,0,May,0,V7,1
39,100,1334,Kadhi,"Gram Flour, Yogurt",4.1,2024-05-29,5,139,Sultan Pur Majra,21,Female,1,May,0,V9,0
151,127,1233,Rajma Chawal,"Kidney Beans, Rice",4.1,2024-07-10,4,77,Katni,34,Male,1,Jul,1,V6,0
153,127,1424,Kadhi,"Gram Flour, Yogurt",1.9,2024-07-25,1,126,Jalna,37,Female,1,Jul,1,V3,0
73,145,1099,Sabudana Khichdi,"Sabudana, Peanuts, Potatoes",4.7,2024-04-16,3,52,Fatehpur,30,Male,1,Apr,1,V7,0
41,131,1359,Pulao,"Basmati Rice, Mixed Vegetables",4.4,2024-09-04,3,191,Bally,36,Female,1,Sep,1,V5,0
167,123,1164,Egg Curry,"Eggs, Tomatoes",1.9,2024-06-29,3,128,Jodhpur,40,Female,0,Jun,2,V8,0
70,128,1005,Idli,"Rice, Urad Dal, Fenugreek Seeds",2.7,2024-07-24,3,55,Jalna,31,Male,1,Jul,1,V8,0
105,101,1487,Biryani,"Basmati Rice, Chicken or Vegetables",3.8,2024-01-03,3,74,Hazaribagh,25,Male,0,Jan,1,V2,1
48,139,1368,Biryani,"Basmati Rice, Chicken or Vegetables",1.6,2024-07-08,2,174,Bidhannagar,34,Female,0,Jul,1,V1,1
53,106,1191,Rava Upma,"Semolina, Mustard Seeds, Curry Leaves, Vegetables",4.6,2024-02-22,5,93,Gaya,35,Female,1,Feb,2,V8,0
174,102,1114,Chicken Curry,"Chicken, Tomatoes",1.7,2024-09-07,5,67,Fatehpur,27,Male,0,Sep,0,V9,1
36,132,1113,Palak Paneer,"Spinach, Paneer, Tomatoes",2.9,2024-08-30,1,149,Thanjavur,45,Female,1,Aug,0,V2,0
84,140,1221,Korma,"Meat or Vegetables, Yogurt",4.7,2024-07-20,5,143,Malda,48,Male,0,Jul,0,V10,1
131,146,1153,Aloo Gobi,"Potatoes, Cauliflower",3.3,2024-07-02,3,160,Muzaffarpur,40,Female,1,Jul,2,V10,0
160,124,1245,Dal Tadka,"Yellow Lentils, Tomatoes",3.0,2024-01-03,4,102,Saharsa,22,Female,1,Jan,0,V1,0
91,121,1205,Masoor Dal,"Red Lentils, Tomatoes",3.8,2024-04-13,4,75,Indore,31,Male,1,Apr,0,V10,0
133,118,1425,Biryani,"Basmati Rice, Chicken or Vegetables",3.3,2024-01-02,5,118,Katihar,49,Male,0,Jan,0,V8,1
82,142,1044,Aloo Paratha,"Potatoes, Wheat Flour, Ghee",1.7,2024-04-29,1,176,Surendranagar Dudhrej,44,Female,1,Apr,0,V2,0
148,117,1176,Masoor Dal,"Red Lentils, Tomatoes",3.7,2024-02-08,1,103,Chandigarh,28,Male,1,Feb,0,V1,0
70,128,1005,Idli,"Rice, Urad Dal, Fenugreek Seeds",2.7,2024-07-24,3,55,Jalna,31,Male,1,Jul,1,V8,0
65,100,1417,Thepla,"Wheat Flour, Fenugreek Leaves",1.9,2024-07-01,1,90,Amritsar,45,Male,1,Jul,0,V7,0
37,110,1326,Sabudana Khichdi,"Sabudana, Peanuts, Potatoes",3.2,2024-06-26,5,158,Tiruppur,49,Male,1,Jun,1,V2,0
190,133,1336,Dosa,"Rice, Urad Dal, Potatoes",1.8,2024-08-31,2,137,Narasaraopet,40,Male,1,Aug,0,V1,0
91,121,1205,Mutton Keema,Minced Mutton,1.2,2024-02-21,2,140,Chapra,37,Female,0,Feb,1,V7,1
100,131,1244,Aloo Gobi,"Potatoes, Cauliflower",3.5,2024-06-29,2,166,Mysore,26,Male,1,Jun,0,V5,0
143,125,1144,Aloo Gobi,"Potatoes, Cauliflower",4.1,2024-02-02,5,123,Ahmednagar,41,Male,1,Feb,0,V2,0
54,102,1441,Korma,"Meat or Vegetables, Yogurt",2.4,2024-04-06,5,90,Bijapur,29,Female,0,Apr,2,V2,1
50,139,1275,Fish Fry,Fish,3.1,2024-04-03,1,132,New Delhi,44,Male,0,Apr,1,V3,1
107,113,1396,Roti,"Wheat Flour, Water, Ghee",4.8,2024-05-15,1,130,Bellary,45,Male,1,May,0,V9,0
49,139,1368,Biryani,"Basmati Rice, Chicken or Vegetables",1.6,2024-03-17,2,174,Rewa,25,Female,0,Mar,0,V2,1
188,116,1131,Egg Curry,"Eggs, Tomatoes",2.0,2024-06-17,1,155,Jodhpur,40,Female,0,Jun,2,V8,0
18,145,1311,Palak Paneer,"Spinach, Paneer, Tomatoes",2.9,2024-07-09,4,194,Asansol,44,Male,1,Jul,1,V2,0
42,122,1021,Thepla,"Wheat Flour, Fenugreek Leaves",4.3,2024-09-01,3,199,Gaya,41,Male,1,Sep,1,V10,0
78,132,1063,Fish Fry,Fish,3.8,2024-03-13,2,120,Kolhapur,36,Female,0,Mar,1,V1,1
74,139,1278,Thepla,"Wheat Flour, Ghee",4.5,2024-05-01,3,149,Bhatpara,22,Male,1,May,2,V8,0
59,142,1071,Biryani,"Basmati Rice, Chicken or Vegetables",4.3,2024-07-23,5,101,Ghaziabad,27,Female,0,Jul,2,V8,1
44,142,1253,Rava Upma,"Semolina, Mustard Seeds, Curry Leaves, Vegetables",3.4,2024-04-09,3,186,Munger,30,Female,1,Apr,2,V10,0
142,119,1047,Chawal,"Rice, Water",2.9,2024-04-13,4,79,Sangli-Miraj & Kupwad,44,Female,1,Apr,0,V4,0
26,128,1364,Idli,"Rice, Urad Dal, Fenugreek Seeds",2.8,2024-04-06,2,116,Katni,29,Male,1,Apr,0,V6,0
80,106,1489,Gajar Halwa,"Carrots, Milk, Sugar, Ghee, Cardamom",1.3,2024-04-07,3,59,Raichur,38,Female,1,Apr,2,V4,0
40,140,1371,Aloo Paratha,"Potatoes, Wheat Flour, Ghee",4.3,2024-01-28,5,78,Surendranagar Dudhrej,39,Male,1,Jan,0,V3,0
142,119,1047,Chawal,"Rice, Water",2.9,2024-04-13,4,79,Sangli-Miraj & Kupwad,44,Female,1,Apr,0,V4,0
147,130,1228,Chawal,"Rice, Water",1.1,2024-06-13,5,193,Warangal,40,Female,1,Jun,0,V5,0
157,106,1178,Rava Upma,"Semolina, Mustard Seeds, Curry Leaves, Vegetables",3.0,2024-03-16,4,128,Gorakhpur,48,Male,1,Mar,1,V9,0
104,121,1146,Haldi Ki Sabzi,"Turmeric Root, Yogurt",4.6,2024-01-21,4,66,Sambhal,48,Male,1,Jan,2,V5,0
23,128,1458,Dal Tadka,"Yellow Lentils, Tomatoes",4.4,2024-03-21,1,116,Baranagar,35,Male,1,Mar,1,V5,0
149,114,1202,Korma,"Meat or Vegetables, Yogurt",3.8,2024-04-05,1,178,Cuttack,47,Male,0,Apr,0,V3,1
8,122,1395,Aloo Paratha,"Potatoes, Wheat Flour, Ghee",4.0,2024-06-19,2,118,Gangtok,46,Male,1,Jun,0,V2,0
83,106,1049,Rava Upma,"Semolina, Mustard Seeds, Curry Leaves, Vegetables",3.3,2024-09-12,1,198,Machilipatnam,40,Female,1,Sep,2,V7,0
23,128,1458,Dal Tadka,"Yellow Lentils, Tomatoes",4.4,2024-03-21,1,116,Baranagar,35,Male,1,Mar,1,V5,0
153,127,1424,Kadhi,"Gram Flour, Yogurt",1.9,2024-07-25,1,126,Jalna,37,Female,1,Jul,1,V3,0
60,124,1264,Pulao,"Basmati Rice, Mixed Vegetables",2.5,2024-01-30,3,139,Tinsukia,31,Female,1,Jan,0,V3,0
143,125,1144,Aloo Gobi,"Potatoes, Cauliflower",4.1,2024-02-02,5,123,Ahmednagar,41,Male,1,Feb,0,V2,0
149,114,1202,Korma,"Meat or Vegetables, Yogurt",3.8,2024-04-05,1,178,Cuttack,47,Male,0,Apr,0,V3,1
107,113,1396,Roti,"Wheat Flour, Water, Ghee",4.8,2024-05-15,1,130,Bellary,45,Male,1,May,0,V9,0
89,130,1275,Thepla,"Wheat Flour, Fenugreek Leaves",2.6,2024-01-04,2,69,Jaunpur,35,Female,1,Jan,0,V8,0
95,126,1375,Thepla,"Wheat Flour, Fenugreek Leaves",2.9,2024-07-30,4,193,Sagar,29,Male,1,Jul,2,V4,0
92,133,1356,Sabudana Khichdi,"Sabudana, Peanuts, Potatoes",2.8,2024-07-29,4,193,Mau,30,Female,1,Jul,0,V5,0
131,146,1153,Aloo Gobi,"Potatoes, Cauliflower",3.3,2024-07-02,3,160,Muzaffarpur,40,Female,1,Jul,2,V10,0
11,149,1173,Mutton Keema,Minced Mutton,4.3,2024-05-22,3,149,Shimoga,33,Male,0,May,0,V7,1
173,122,1425,Pulao,"Basmati Rice, Mixed Vegetables",1.1,2024-01-24,4,186,Muzaffarnagar,45,Female,1,Jan,2,V3,0
179,136,1262,Masoor Dal,"Red Lentils, Tomatoes",4.0,2024-01-26,1,195,Serampore,31,Male,1,Jan,2,V8,0
79,111,1305,Poha,"Flattened Rice, Mustard Seeds, Curry Leaves",4.1,2024-01-04,1,65,Naihati,38,Male,1,Jan,0,V2,0
170,102,1227,Aloo Gobi,"Potatoes, Cauliflower",2.3,2024-09-03,3,97,Berhampur,36,Female,1,Sep,0,V2,0
16,138,1299,Poha,"Flattened Rice, Mustard Seeds, Curry Leaves",1.8,2024-06-11,3,122,Srinaguri,21,Male,1,Jun,0,V4,0
9,127,1363,Palak Paneer,"Spinach, Paneer, Tomatoes",4.1,2024-02-06,2,180,Bhusawal,31,Female,1,Feb,0,V2,0
160,124,1245,Dal Tadka,"Yellow Lentils, Tomatoes",3.0,2024-01-03,4,102,Saharsa,22,Female,1,Jan,0,V1,0
198,129,1475,Palak Paneer,"Spinach, Paneer, Tomatoes",1.1,2024-03-13,1,116,Davanagere,36,Female,1,Mar,0,V5,0
88,138,1382,Aloo Gobi,"Potatoes, Cauliflower",1.5,2024-06-13,1,186,Thoothukudi,40,Male,1,Jun,0,V9,0
184,105,1103,Fish Fry,Fish,4.3,2024-09-18,3,106,Barasat,45,Male,0,Sep,2,V8,1
64,140,1124,Roti,"Wheat Flour, Water, Ghee",1.4,2024-09-06,3,73,Gudivada,37,Male,1,Sep,0,V8,0
181,149,1412,Thepla,"Wheat Flour, Fenugreek Leaves",2.3,2024-07-13,3,141,Kakinada,34,Female,1,Jul,2,V10,0
179,136,1262,Masoor Dal,"Red Lentils, Tomatoes",4.0,2024-01-26,1,195,Serampore,31,Male,1,Jan,2,V8,0
69,139,1368,Biryani,"Basmati Rice, Chicken or Vegetables",1.6,2024-07-08,2,174,Bidhannagar,34,Female,0,Jul,1,V1,1
123,120,1442,Dosa,"Rice, Urad Dal, Potatoes",3.3,2024-04-28,5,81,Jamshedpur,25,Female,1,Apr,0,V6,0
65,100,1417,Thepla,"Wheat Flour, Fenugreek Leaves",1.9,2024-07-01,1,90,Amritsar,45,Male,1,Jul,0,V7,0
113,114,1448,Gajar Halwa,"Carrots, Milk, Sugar, Ghee, Cardamom",2.6,2024-05-04,2,150,Purnia,29,Male,1,May,0,V7,0
173,122,1425,Pulao,"Basmati Rice, Mixed Vegetables",1.1,2024-01-24,4,186,Muzaffarnagar,45,Female,1,Jan,2,V3,0
90,121,1205,Haldi Ki Sabzi,"Turmeric Root, Yogurt",3.5,2024-05-03,4,113,Kulti,21,Female,1,May,2,V5,0
117,114,1414,Thepla,"Wheat Flour, Fenugreek Leaves",2.7,2024-03-04,4,146,Aurangabad,26,Female,1,Mar,2,V1,0
159,103,1380,Aloo Gobi,"Potatoes, Cauliflower",3.3,2024-08-22,1,187,Thiruvananthapuram,40,Male,1,Aug,0,V9,0
108,114,1182,Masoor Dal,"Red Lentils, Tomatoes",3.4,2024-02-12,5,73,Rajkot,39,Female,1,Feb,0,V10,0
61,119,1218,Poha,"Flattened Rice, Mustard Seeds, Curry Leaves",2.0,2024-03-05,4,111,Raiganj,20,Male,1,Mar,1,V10,0
96,118,1147,Kadhi,"Gram Flour, Yogurt",4.0,2024-09-14,4,154,Jamalpur,48,Male,1,Sep,2,V8,0
180,128,1160,Rajma Chawal,"Kidney Beans, Rice",4.2,2024-01-24,5,139,Nellore,49,Male,1,Jan,2,V3,0
151,127,1233,Rajma Chawal,"Kidney Beans, Rice",4.1,2024-07-10,4,77,Katni,34,Male,1,Jul,1,V6,0
21,127,1006,Palak Paneer,"Spinach, Paneer, Tomatoes",4.3,2024-03-13,4,105,Davanagere,47,Female,1,Mar,0,V5,0
47,143,1246,Rava Upma,"Semolina, Mustard Seeds, Curry Leaves, Vegetables",4.9,2024-07-14,3,57,Amaravati,50,Female,1,Jul,1,V3,0
88,138,1382,Aloo Gobi,"Potatoes, Cauliflower",1.5,2024-06-13,1,186,Thoothukudi,40,Male,1,Jun,0,V9,0
126,124,1350,Biryani,"Basmati Rice, Chicken or Vegetables",4.7,2024-08-12,3,119,Raichur,37,Male,0,Aug,2,V9,1
152,147,1309,Biryani,"Basmati Rice, Chicken or Vegetables",2.9,2024-02-01,2,59,Chennai,26,Female,0,Feb,1,V9,1
69,139,1368,Biryani,"Basmati Rice, Chicken or Vegetables",1.6,2024-07-08,2,174,Bidhannagar,34,Female,0,Jul,1,V1,1
149,114,1202,Korma,"Meat or Vegetables, Yogurt",3.8,2024-04-05,1,178,Cuttack,47,Male,0,Apr,0,V3,1
15,135,1376,Biryani,"Basmati Rice, Chicken or Vegetables",1.1,2024-03-17,2,165,Rewa,25,Female,0,Mar,0,V2,1
80,106,1489,Gajar Halwa,"Carrots, Milk, Sugar, Ghee, Cardamom",1.3,2024-04-07,3,59,Raichur,38,Female,1,Apr,2,V4,0
30,114,1151,Aloo Gobi,"Potatoes, Cauliflower",4.8,2024-02-29,3,187,Raiganj,36,Male,1,Feb,2,V2,0
141,142,1130,Haldi Ki Sabzi,"Turmeric Root, Yogurt",2.2,2024-05-03,4,115,Rajpur Sonarpur,22,Female,1,May,2,V1,0
53,106,1191,Rava Upma,"Semolina, Mustard Seeds, Curry Leaves, Vegetables",4.6,2024-02-22,5,93,Gaya,35,Female,1,Feb,2,V8,0
91,121,1205,Masoor Dal,"Red Lentils, Tomatoes",3.8,2024-04-13,4,75,Indore,31,Male,1,Apr,0,V10,0
66,134,1449,Thepla,"Wheat Flour, Fenugreek Leaves",4.7,2024-01-01,1,103,Akola,39,Female,1,Jan,0,V4,0
194,116,1354,Idli,"Rice, Urad Dal, Fenugreek Seeds",4.0,2024-09-19,2,143,Pimpri-Chinchwad,28,Female,1,Sep,2,V3,0
7,122,1000,Poha,"Flattened Rice, Mustard Seeds, Curry Leaves",4.8,2024-09-17,3,129,Mau,37,Female,1,Sep,0,V5,0
103,149,1065,Palak Paneer,"Spinach, Paneer, Tomatoes",3.5,2024-08-15,3,119,Madhyamgram,37,Male,1,Aug,2,V1,0
76,111,1432,Sabudana Khichdi,"Sabudana, Peanuts, Potatoes",3.1,2024-01-09,3,113,Siwans,42,Male,1,Jan,1,V1,0
111,145,1229,Haldi Ki Sabzi,"Turmeric Root, Yogurt",2.7,2024-02-08,5,56,Nanded,37,Male,1,Feb,2,V6,0
182,119,1088,Haldi Ki Sabzi,"Turmeric Root, Yogurt",2.8,2024-06-11,3,93,Udaipur,40,Female,1,Jun,2,V9,0
19,125,1297,Sabudana Khichdi,"Sabudana, Peanuts, Potatoes",4.5,2024-03-07,5,164,Gandhidham,38,Female,1,Mar,1,V5,0
17,136,1262,Roti,"Wheat Flour, Water, Ghee",1.8,2024-06-05,1,68,Tirunelveli,31,Male,1,Jun,0,V6,0
146,132,1128,Chicken Curry,"Chicken, Tomatoes",3.3,2024-08-05,1,127,Nangloi Jat ,41,Male,0,Aug,0,V6,1
37,110,1326,Sabudana Khichdi,"Sabudana, Peanuts, Potatoes",3.2,2024-06-26,5,158,Tiruppur,49,Male,1,Jun,1,V2,0
11,149,1173,Mutton Keema,Minced Mutton,4.3,2024-05-22,3,149,Shimoga,33,Male,0,May,0,V7,1
92,133,1356,Sabudana Khichdi,"Sabudana, Peanuts, Potatoes",2.8,2024-07-29,4,193,Mau,30,Female,1,Jul,0,V5,0
