Order_ID,User_ID,Dish_ID,Dish_Name,Ingredients_List,Dish_Rating,Order_Date,Quantity,Order_Price,Delivery_Location,User_Age,User_Gender,User_Preferences,Month,Season,Vendor_ID
93,119,1275,Masoor Dal,"Red Lentils, Tomatoes",2.2,2024-02-15,3,76,Nashik,39,Male,Vegetarian,Feb,Winter,V10
84,140,1221,Korma,"Meat or Vegetables, Yogurt",4.7,2024-07-20,5,143,Malda,48,Male,Non-Vegetarian,Jul,Monsoon,V10
113,114,1448,Gajar Halwa,"Carrots, Milk, Sugar, Ghee, Cardamom",2.6,2024-05-04,2,150,Purnia,29,Male,Vegetarian,May,Monsoon,V7
89,130,1275,Thepla,"Wheat Flour, Fenugreek Leaves",2.6,2024-01-04,2,69,Jaunpur,35,Female,Vegetarian,Jan,Monsoon,V8
88,138,1382,Aloo Gobi,"Potatoes, Cauliflower",1.5,2024-06-13,1,186,Thoothukudi,40,Female,Vegetarian,Jun,Monsoon,V9
136,112,1133,Masoor Dal,"Red Lentils, Tomatoes",1.1,2024-01-24,5,85,Bhubaneswar,28,Female,Vegetarian,Jan,Summer,V8
126,124,1350,Biryani,"Basmati Rice, Chicken or Vegetables",4.7,2024-08-12,3,119,Raichur,37,Male,Non-Vegetarian,Aug,Winter,V9
113,114,1448,Gajar Halwa,"Carrots, Milk, Sugar, Cardamom",2.6,2024-05-04,2,150,Eluru,49,Male,Vegetarian,May,Monsoon,V2
180,128,1160,Rajma Chawal,"Kidney Beans, Rice",4.2,2024-01-24,5,139,Nellore,49,Male,Vegetarian,Jan,Winter,V3
61,119,1218,Poha,"Flattened Rice, Mustard Seeds, Curry Leaves",2.0,2024-03-05,4,111,Raiganj,20,Male,Vegetarian,Mar,Summer,V10
9,127,1363,Palak Paneer,"Spinach, Paneer, Tomatoes",4.1,2024-02-06,2,180,Bhusawal,31,Female,Vegetarian,Feb,Monsoon,V2
71,125,1490,Roti,"Wheat Flour, Water, Ghee",2.2,2024-07-20,2,84,Khora ,32,Male,Vegetarian,Jul,Monsoon,V4
116,116,1077,Idli,"Rice, Urad Dal, Fenugreek Seeds",1.8,2024-09-04,2,190,Sandwip,44,Male,Vegetarian,Sep,Monsoon,V1
62,144,1409,Dosa,"Rice, Urad Dal, Potatoes",3.0,2024-03-14,2,176,Jhansi,43,Male,Vegetarian,Mar,Summer,V4
78,132,1063,Fish Fry,Fish,3.8,2024-03-13,2,120,Kolhapur,36,Female,Non-Vegetarian,Mar,Summer,V1
50,139,1275,Fish Fry,Fish,3.1,2024-04-03,1,132,New Delhi,44,Male,Non-Vegetarian,Apr,Summer,V3
86,148,1197,Sabudana Khichdi,"Sabudana, Peanuts, Potatoes",4.6,2024-07-08,2,79,Pune,35,Female,Vegetarian,Jul,Monsoon,V8
63,112,1068,Matar Paneer,"Paneer, Peas, Tomatoes",1.9,2024-03-30,1,60,Haridwar,33,Female,Vegetarian,Mar,Winter,V4
14,131,1381,Rava Upma,"Semolina, Mustard Seeds, Curry Leaves, Vegetables",3.5,2024-04-24,5,136,Darbhanga,48,Female,Vegetarian,Apr,Summer,V1
186,115,1305,Chawal,"Rice, Water",2.2,2024-05-04,2,104,Proddatur,20,Male,Vegetarian,May,Summer,V5
1,106,1112,Dosa,"Rice, Urad Dal, Potatoes",3.2,2024-07-09,5,130,Kozhikode,30,Male,Vegetarian,Jul,Monsoon,V2
65,100,1417,Thepla,"Wheat Flour, Fenugreek Leaves",1.9,2024-07-01,1,90,Amritsar,45,Male,Vegetarian,Jul,Monsoon,V7
89,130,1275,Thepla,"Wheat Flour, Fenugreek Leaves",2.6,2024-01-04,2,69,Jaunpur,35,Female,Vegetarian,Jan,Monsoon,V8
159,103,1380,Aloo Gobi,"Potatoes, Cauliflower",3.3,2024-08-22,1,187,Thiruvananthapuram,40,Male,Vegetarian,Aug,Monsoon,V9
165,118,1350,Pulao,"Basmati Rice, Mixed Vegetables",2.7,2024-07-06,2,118,Hapur,21,Female,Vegetarian,Jul,Winter,V7
121,138,1256,Matar Paneer,"Paneer, Peas, Tomatoes",4.2,2024-08-21,1,195,Hospet,21,Female,Vegetarian,Aug,Winter,V5
143,125,1144,Aloo Gobi,"Potatoes, Cauliflower",4.0,2024-02-02,5,123,Ahmednagar,41,Male,Vegetarian,Feb,Monsoon,V2
28,136,1499,Roti,"Wheat Flour, Water, Ghee",4.1,2024-02-22,2,133,Bhatpara,22,Female,Vegetarian,Feb,Winter,V4
62,144,1409,Dosa,"Rice, Urad Dal, Potatoes",3.0,2024-03-14,2,176,Jhansi,43,Male,Vegetarian,Mar,Summer,V4
132,121,1043,Mutton Keema,Minced Mutton,2.6,2024-07-02,2,181,Korba,47,Female,Non-Vegetarian,Jul,Summer,V3
23,128,1458,Dal Tadka,"Yellow Lentils, Tomatoes",4.4,2024-03-21,1,116,Baranagar,35,Male,Vegetarian,Mar,Summer,V5
134,149,1083,Roti,"Wheat Flour, Water, Ghee",4.5,2024-03-21,5,119,Hosur,20,Male,Vegetarian,Mar,Summer,V10
155,146,1252,Aloo Paratha,"Potatoes, Wheat Flour, Ghee",4.3,2024-04-07,3,89,Farrukhabad,44,Female,Vegetarian,Apr,Winter,V8
49,139,1368,Sabudana Khichdi,"Sabudana, Peanuts, Potatoes",2.8,2024-01-0C,2,193,Mayavati,30,Female,Vegetarian,Jan,Summer,V1
14,131,1381,Rava Upma,"Semolina, Mustard Seeds, Curry Leaves, Vegetables",3.5,2024-04-24,5,136,Darbhanga,48,Female,Vegetarian,Apr,Summer,V1
108,114,1182,Masoor Dal,"Red Lentils, Tomatoes",3.4,2024-02-12,5,73,Rajkot,39,Female,Vegetarian,Feb,Monsoon,V10
169,130,1321,Masoor Dal,"Red Lentils, Tomatoes",2.1,2024-05-12,3,127,Muzaffarpur,40,Female,Vegetarian,May,Summer,V6
153,127,1424,Kadhi,"Gram Flour, Yogurt",1.9,2024-07-25,1,126,Jalna,37,Female,Vegetarian,Jul,Summer,V3
198,129,1486,Poha,"Flattened Rice, Mustard Seeds, Curry Leaves",1.3,2024-05-03,2,74,Belgaum,47,Female,Vegetarian,May,Summer,V7
66,134,1449,Thepla,"Wheat Flour, Fenugreek Leaves",4.7,2024-01-01,1,103,Akola,39,Female,Vegetarian,Jan,Monsoon,V4
8,122,1395,Aloo Paratha,"Potatoes, Wheat Flour, Ghee",4.0,2024-06-19,2,118,Gangtok,46,Male,Vegetarian,Jun,Monsoon,V2
86,148,1197,Sabudana Khichdi,"Sabudana, Peanuts, Potatoes",4.6,2024-07-08,2,79,Pune,35,Female,Vegetarian,Jul,Monsoon,V8
144,123,1397,Idli,"Rice, Urad Dal, Fenugreek Seeds",1.1,2024-03-08,2,148,New Delhi,28,Male,Vegetarian,Mar,Summer,V4
101,118,1235,Pulao,"Basmati Rice, Mixed Vegetables",2.9,2024-01-17,2,138,Agra,39,Male,Vegetarian,Jan,Summer,V2
130,134,1158,Dal Tadka,"Yellow Lentils, Tomatoes",2.9,2024-08-06,3,88,Bijapur,24,Male,Vegetarian,Aug,Winter,V2
93,119,1275,Masoor Dal,"Red Lentils, Tomatoes",2.2,2024-02-15,3,76,Nashik,39,Male,Vegetarian,Feb,Winter,V10
142,119,1047,Chawal,"Rice, Water",2.9,2024-04-13,4,79,Sangli-Miraj & Kupwad,44,Female,Vegetarian,Apr,Monsoon,V4
71,125,1490,Roti,"Wheat Flour, Water, Ghee",2.2,2024-07-20,2,84,Khora ,32,Male,Vegetarian,Jul,Monsoon,V4
68,125,1413,Idli,"Rice, Urad Dal, Fenugreek Seeds",2.6,2024-07-13,1,81,Chandrapur,40,Male,Vegetarian,Jul,Monsoon,V3
17,136,1262,Roti,"Wheat Flour, Water, Ghee",1.8,2024-06-05,1,68,Tirunelveli,31,Male,Vegetarian,Jun,Monsoon,V6
121,138,1256,Matar Paneer,"Paneer, Peas, Tomatoes",4.2,2024-08-21,1,195,Hospet,21,Female,Vegetarian,Aug,Winter,V5
184,105,1103,Fish Fry,Fish,4.3,2024-09-18,3,106,Barasat,45,Male,Non-Vegetarian,Sep,Winter,V8
88,138,1382,Aloo Gobi,"Potatoes, Cauliflower",1.5,2024-06-13,1,186,Thoothukudi,40,Female,Vegetarian,Jun,Monsoon,V9
63,112,1068,Matar Paneer,"Paneer, Peas, Tomatoes",1.9,2024-03-30,1,60,Haridwar,33,Female,Vegetarian,Mar,Winter,V4
151,127,1233,Rajma Chawal,"Kidney Beans, Rice",4.1,2024-07-10,4,77,Katni,34,Male,Vegetarian,Jul,Summer,V6
54,102,1441,Korma,"Meat or Vegetables, Yogurt",2.4,2024-04-06,5,90,Bijapur,29,Female,Non-Vegetarian,Apr,Winter,V2
2,113,1152,Dosa,"Rice, Urad Dal, Potatoes",4.1,2024-01-14,2,86,Ambarnath,21,Male,Vegetarian,Jan,Summer,V6
93,119,1275,Masoor Dal,"Red Lentils, Tomatoes",2.2,2024-02-15,3,76,Nashik,39,Male,Vegetarian,Feb,Winter,V10
71,125,1490,Roti,"Wheat Flour, Water, Ghee",2.2,2024-07-20,2,84,Khora ,32,Male,Vegetarian,Jul,Monsoon,V4
125,125,1028,Haldi Ki Sabzi,"Turmeric Root, Yogurt",2.2,2024-02-15,2,160,Delhi,49,Female,Vegetarian,Feb,Monsoon,V3
128,146,1209,Kadhi,"Gram Flour, Yogurt",1.0,2024-06-09,2,193,Gaya,29,Male,Vegetarian,Jun,Winter,V10
164,124,1176,Palak Paneer,"Spinach, Paneer, Tomatoes",3.9,2024-09-17,4,56,Kamarhati,48,Female,Vegetarian,Sep,Summer,V5
94,108,1259,Chicken Curry,"Chicken, Tomatoes",3.3,2024-00-29,1,127,Bongaigaon,25,Male,Non-Vegetarian,Apr,Summer,V7
82,142,1044,Aloo Gobi,"Potatoes, Cauliflower",4.7,2024-03-28,2,125,Korba,43,Female,Vegetarian,Mar,Monsoon,V10
144,123,1397,Idli,"Rice, Urad Dal, Fenugreek Seeds",1.1,2024-03-08,2,148,New Delhi,28,Male,Vegetarian,Mar,Summer,V4
51,125,1461,Dosa,"Rice, Urad Dal, Potatoes",1.2,2024-05-21,2,90,Bathinda,42,Male,Vegetarian,May,Summer,V7
32,121,1455,Egg Curry,"Eggs, Tomatoes",2.2,2024-06-30,1,123,Chennai,36,Female,Non-Vegetarian,Jun,Winter,V4
58,129,1231,Sabudana Khichdi,"Sabudana, Peanuts, Potatoes",4.3,2024-09-15,1,114,Gudivada,44,Male,Vegetarian,Sep,Monsoon,V8
7,122,1000,Fish Fry,Fish,3.8,2024-04-10,1,120,Imphal,32,Female,Non-Vegetarian,Apr,Winter,V8
178,136,1262,Masoor Dal,"Red Lentils, Tomatoes",4.0,2024-01-26,1,195,Serampore,31,Male,Vegetarian,Jan,Winter,V8
30,114,1151,Aloo Gobi,"Potatoes, Cauliflower",4.8,2024-02-29,3,187,Raiganj,36,Male,Vegetarian,Feb,Winter,V2
151,127,1233,Rajma Chawal,"Kidney Beans, Rice",4.1,2024-07-10,4,77,Katni,34,Male,Vegetarian,Jul,Summer,V6
154,130,1097,Aloo Paratha,"Potatoes, Wheat Flour, Ghee",3.6,2024-03-12,1,83,Bhubaneswar,33,Female,Vegetarian,Mar,Monsoon,V10
63,112,1068,Matar Paneer,"Paneer, Peas, Tomatoes",1.9,2024-03-30,1,60,Haridwar,33,Female,Vegetarian,Mar,Winter,V4
3,106,1337,Thepla,"Wheat Flour, Fenugreek Leaves",4.4,2024-03-02,3,98,Bettiah,38,Female,Vegetarian,Mar,Monsoon,V3
139,140,1413,Chawal,"Rice, Water",2.7,2024-07-22,5,175,Katihar,31,Male,Vegetarian,Jul,Monsoon,V1
10,123,1322,Gajar Halwa,"Carrots, Milk, Sugar, Ghee, Cardamom",1.2,2024-04-18,3,60,Muzaffarpur,28,Male,Vegetarian,Apr,Summer,V6
163,115,1282,Aloo Paratha,"Potatoes, Wheat Flour, Ghee",1.4,2024-08-18,3,136,Bongaigaon,43,Male,Vegetarian,Aug,Summer,V4
79,111,1305,Poha,"Flattened Rice, Mustard Seeds, Curry Leaves",4.1,2024-01-04,1,65,Naihati,38,Male,Vegetarian,Jan,Monsoon,V2
146,132,1128,Chicken Curry,"Chicken, Tomatoes",3.3,2024-08-05,1,127,Nangloi Jat,41,Male,Non-Vegetarian,Aug,Monsoon,V6
21,127,1006,Palak Paneer,"Spinach, Paneer, Tomatoes",4.3,2024-03-13,4,105,Davanagere,47,Female,Vegetarian,Mar,Monsoon,V5
123,120,1442,Dosa,"Rice, Urad Dal, Potatoes",3.3,2024-04-28,5,81,Jamshedpur,25,Female,Vegetarian,Apr,Monsoon,V6
140,105,1137,Mutton Keema,Minced Mutton,3.4,2024-04-07,2,156,Maheshtala,25,Female,Non-Vegetarian,Apr,Monsoon,V4
116,116,1077,Idli,"Rice, Urad Dal, Fenugreek Seeds",1.8,2024-09-04,2,190,Sasaram,21,Male,Vegetarian,Sep,Winter,V1
54,102,1441,Korma,"Meat or Vegetables, Yogurt",2.4,2024-04-06,5,90,Cuttack,47,Male,Non-Vegetarian,Apr,Monsoon,V3
2,113,1152,Dosa,"Rice, Urad Dal, Potatoes",4.1,2024-01-14,2,86,Ambarnath,21,Male,Vegetarian,Jan,Summer,V6
114,103,1356,Fish Fry,Fish,3.3,2024-03-13,2,143,Kolhapur,36,Female,Non-Vegetarian,Mar,Summer,V1
76,111,1432,Sabudana Khichdi,"Sabudana, Peanuts, Potatoes",3.1,2024-01-09,3,113,Siwan,42,Male,Vegetarian,Jan,Summer,V1
185,125,1153,Roti,"Wheat Flour, Water, Ghee",4.3,2024-02-28,1,126,Panihati,36,Female,Vegetarian,Feb,Monsoon,V5
79,111,1305,Poha,"Flattened Rice, Mustard Seeds, Curry Leaves",4.1,2024-01-04,1,65,Naihati,38,Male,Vegetarian,Jan,Monsoon,V2
29,139,1470,Aloo Paratha,"Potatoes, Wheat Flour, Ghee",2.9,2024-07-19,4,166,Patna,42,Female,Vegetarian,Jul,Monsoon,V9
148,117,1176,Masoor Dal,"Red Lentils, Tomatoes",3.7,2024-02-08,1,103,Chandigarh,28,Male,Vegetarian,Feb,Monsoon,V1
51,125,1461,Dosa,"Rice, Urad Dal, Potatoes",1.2,2024-05-21,2,90,Bathinda,42,Male,Vegetarian,May,Summer,V7
190,133,1336,Dal Tadka,"Yellow Lentils, Tomatoes",2.0,2024-05-03,4,112,Baranagar,35,Male,Vegetarian,May,Summer,V5
15,135,1376,Biryani,"Basmati Rice, Chicken or Vegetables",1.1,2024-03-17,2,165,Rewa,25,Female,Non-Vegetarian,Mar,Monsoon,V2
199,132,1123,Masoor Dal,"Red Lentils, Tomatoes",4.8,2024-05-16,4,129,Shivpuri,22,Male,Vegetarian,May,Monsoon,V2
172,110,1360,Chawal,"Rice, Water",1.3,2024-06-13,3,127,Warangal,40,Female,Vegetarian,Jun,Monsoon,V5
52,144,1029,Chicken Curry,"Chicken, Tomatoes",4.3,2024-02-13,4,60,Latur,45,Female,Non-Vegetarian,Feb,Monsoon,V2
160,124,1245,Dal Tadka,"Yellow Lentils, Tomatoes",3.0,2024-01-03,4,102,Saharsa,22,Female,Vegetarian,Jan,Monsoon,V1
37,110,1326,Sabudana Khichdi,"Sabudana, Peanuts, Potatoes",3.2,2024-06-26,5,158,Tiruppur,49,Male,Vegetarian,Jun,Summer,V2
79,111,1305,Poha,"Flattened Rice, Mustard Seeds, Curry Leaves",4.1,2024-01-04,1,65,Naihati,38,Male,Vegetarian,Jan,Monsoon,V2
80,106,1489,Gajar Halwa,"Carrots, Milk, Sugar, Ghee, Cardamom",1.3,2024-04-07,3,59,Raichur,38,Female,Vegetarian,Apr,Winter,V4
3,106,1337,Thepla,"Wheat Flour, Fenugreek Leaves",4.4,2024-03-02,3,98,Bettiah,38,Female,Vegetarian,Mar,Monsoon,V3
16,138,1299,Poha,"Flattened Rice, Mustard Seeds, Curry Leaves",1.8,2024-06-11,3,122,Srinagar,45,Male,Vegetarian,Jun,Monsoon,V5
195,130,1493,Poha,"Flattened Rice, Mustard Seeds, Curry Leaves",1.3,2024-04-19,3,69,Nadiad,23,Male,Vegetarian,Apr,Summer,V4
8,122,1395,Aloo Paratha,"Potatoes, Wheat Flour, Ghee",4.0,2024-06-19,2,118,Gangtok,46,Male,Vegetarian,Jun,Monsoon,V2
17,136,1262,Roti,"Wheat Flour, Water, Ghee",1.8,2024-06-05,1,68,Tirunelveli,31,Male,Vegetarian,Jun,Monsoon,V6
107,113,1396,Roti,"Wheat Flour, Water, Ghee",4.8,2024-05-15,1,130,Bellary,45,Male,Vegetarian,May,Monsoon,V9
86,148,1197,Sabudana Khichdi,"Sabudana, Peanuts, Potatoes",4.6,2024-07-08,2,79,Pune,35,Female,Vegetarian,Jul,Monsoon,V8
55,130,1258,Masoor Dal,"Red Lentils, Tomatoes",3.1,2024-09-09,4,93,Aurangabad,24,Female,Vegetarian,Sep,Monsoon,V1
93,119,1275,Masoor Dal,"Red Lentils, Tomatoes",2.2,2024-02-15,3,76,Nashik,39,Male,Vegetarian,Feb,Winter,V10
97,126,1375,Thepla,"Wheat Flour, Fenugreek Leaves",2.9,2024-07-30,4,193,Sagar,29,Male,Vegetarian,Jul,Winter,V4
74,139,1278,Thepla,"Wheat Flour, Fenugreek Leaves",3.9,2024-05-01,3,149,Bhatpara,32,Male,Vegetarian,May,Winter,V8
150,135,1377,Dosa,"Rice, Urad Dal, Potatoes",1.3,2024-01-28,3,185,Gaya,46,Female,Vegetarian,Jan,Winter,V1
83,106,1049,Rava Upma,"Semolina, Mustard Seeds, Curry Leaves, Vegetables",3.3,2024-09-12,1,198,Machilipatnam,40,Female,Vegetarian,Sep,Winter,V7
98,144,1159,Rava Upma,"Semolina, Mustard Seeds, Curry Leaves, Vegetables",2.8,2024-05-30,3,98,Nagaon,44,Male,Vegetarian,May,Summer,V8
131,146,1153,Aloo Gobi,"Potatoes, Cauliflower",3.3,2024-07-02,3,160,Muzaffarpur,40,Female,Vegetarian,Jul,Winter,V10
190,133,1336,Dosa,"Rice, Urad Dal, Potatoes",1.8,2024-08-31,2,137,Narasaraopet,40,Male,Vegetarian,Aug,Monsoon,V1
88,138,1382,Aloo Gobi,"Potatoes, Cauliflower",1.5,2024-06-13,1,186,Thoothukudi,40,Female,Vegetarian,Jun,Monsoon,V9
169,130,1321,Masoor Dal,"Red Lentils, Tomatoes",2.1,2024-05-12,3,127,Muzaffarpur,40,Female,Vegetarian,May,Summer,V6
8,122,1395,Aloo Paratha,"Potatoes, Wheat Flour, Ghee",4.0,2024-06-19,2,118,Gangtok,46,Male,Vegetarian,Jun,Monsoon,V2
57,130,1196,Egg Curry,"Eggs, Tomatoes",2.3,2024-02-24,4,73,Junagadh,48,Male,Non-Vegetarian,Feb,Summer,V10
169,130,1321,Masoor Dal,"Red Lentils, Tomatoes",2.1,2024-05-12,3,127,Muzaffarpur,40,Female,Vegetarian,May,Summer,V6
7,122,1000,Fish Fry,Fish,3.8,2024-04-10,1,120,Imphal,32,Female,Non-Vegetarian,Apr,Winter,V8
193,115,1156,Fish Fry,Fish,2.0,2024-05-07,1,156,Jammu,41,Male,Non-Vegetarian,May,Monsoon,V1
141,142,1130,Haldi Ki Sabzi,"Turmeric Root, Yogurt",2.2,2024-05-03,4,115,Rajpur Sonarpur,22,Female,Vegetarian,May,Winter,V1
113,114,1448,Gajar Halwa,"Carrots, Milk, Sugar, Ghee, Cardamom",2.6,2024-05-04,2,150,Purnia,29,Male,Vegetarian,May,Monsoon,V7
143,125,1144,Aloo Gobi,"Potatoes, Cauliflower",4.1,2024-02-02,5,123,Ahmednagar,41,Male,Vegetarian,Feb,Monsoon,V2
100,131,1244,Aloo Gobi,"Potatoes, Calcium Chloride",3.5,2024-06-29,2,166,Mysore,26,Male,Vegetarian,Jun,Monsoon,V5
159,103,1380,Aloo Gobi,"Potatoes, Cauliflower",3.3,2024-08-22,1,187,Thiruvananthapuram,40,Male,Vegetarian,Aug,Monsoon,V9
6,141,1250,Haldi Ki Sabzi,"Turmeric Root, Yogurt",3.5,2024-05-02,3,113,Kulti,21,Female,Vegetarian,May,Winter,V7
81,123,1191,Rajma Chawal,"Kidney Beans, Rice",3.6,2024-03-17,5,129,Patna,39,Female,Vegetarian,Mar,Summer,V2
34,129,1158,Dosa,"Rice, Urad Dal, Potatoes",3.3,2024-03-11,3,83,Ajmer,20,Female,Vegetarian,Mar,Winter,V10
72,109,1465,Matar Paneer,"Paneer, Peas, Tomatoes",1.1,2024-07-04,3,135,Amroha,22,Male,Vegetarian,Jul,Winter,V1
52,144,1029,Chicken Curry,"Chicken, Tomatoes",4.3,2024-02-13,4,60,Latur,45,Female,Non-Vegetarian,Feb,Monsoon,V2
40,140,1371,Aloo Paratha,"Potatoes, Wheat Flour, Ghee",4.3,2024-01-28,5,78,Surendranagar Dudhrej,39,Male,Vegetarian,Jan,Monsoon,V3
118,146,1269,Poha,"Flattened Rice, Mustard Seeds, Curry Leaves",3.6,2024-07-28,3,81,Jamshedpur,47,Male,Vegetarian,Jul,Summer,V2
116,116,1077,Idli,"Rice, Urad Dal, Fenugreek Seeds",1.8,2024-09-04,2,190,Sasaram,21,Male,Vegetarian,Sep,Winter,V1
180,128,1160,Rajma Chawal,"Kidney Beans, Rice",4.2,2024-01-24,5,139,Nellore,49,Male,Vegetarian,Jan,Winter,V3
159,103,1380,Aloo Gobi,"Potatoes, Cauliflower",3.3,2024-08-22,1,187,Thiruvananthapuram,40,Male,Vegetarian,Aug,Monsoon,V9
136,112,1133,Masoor Dal,"Red Lentils, Tomatoes",1.1,2024-01-24,5,85,Bhubaneswar,28,Female,Vegetarian,Jan,Summer,V8
97,126,1375,Thepla,"Wheat Flour, Fenugreek Leaves",2.9,2024-07-30,4,193,Sagar,29,Male,Vegetarian,Jul,Winter,V4
14,131,1381,Rava Upma,"Semolina, Mustard Seeds, Curry Leaves, Vegetables",3.5,2024-04-24,5,136,Darbhanga,48,Female,Vegetarian,Apr,Summer,V1
129,142,1310,Mutton Keema,Minced Mutton,1.2,2024-02-21,2,140,Chapra,37,Female,Non-Vegetarian,Feb,Summer,V7
11,149,1173,Mutton Keema,Minced Mutton,4.3,2024-05-22,3,149,Shimoga,33,Male,Non-Vegetarian,May,Monsoon,V7
174,102,1114,Chicken Curry,"Chicken, Tomatoes",1.7,2024-09-07,5,67,Fatehpur,27,Male,Non-Vegetarian,Sep,Monsoon,V9
42,122,1021,Thepla,"Wheat Flour, Fenugreek Leaves",4.3,2024-09-01,3,199,Gaya,41,Male,Vegetarian,Sep,Summer,V10
48,139,1343,Sabudana Khichdi,"Sabudana, Peanuts, Potatoes",2.8,2024-06-26,1,176,Mau,30,Female,Vegetarian,Jun,Monsoon,V5
51,125,1461,Dosa,"Rice, Urad Dal, Potatoes",1.2,2024-05-21,2,90,Bathinda,42,Male,Vegetarian,May,Summer,V7
129,142,1310,Mutton Keema,Minced Mutton,1.2,2024-02-21,2,140,Chapra,37,Female,Non-Vegetarian,Feb,Summer,V7
180,128,1160,Rajma Chawal,"Kidney Beans, Rice",4.2,2024-01-24,5,139,Nellore,49,Male,Vegetarian,Jan,Winter,V3
54,102,1441,Korma,"Meat or Vegetables, Yogurt",2.4,2024-04-06,5,90,Bijapur,29,Female,Non-Vegetarian,Apr,Winter,V2
83,106,1049,Rava Upma,"Semolina, Mustard Seeds, Curry Leaves, Vegetables",3.3,2024-09-12,1,198,Machilipatnam,40,Female,Vegetarian,Sep,Winter,V7
17,136,1262,Roti,"Wheat Flour, Water, Ghee",1.8,2024-06-05,1,68,Tirunelveli,31,Male,Vegetarian,Jun,Monsoon,V6
147,130,1228,Rava Upma,"Semolina, Mustard Seeds, Curry Leaves, Vegetables",1.1,2024-03-08,1,157,Phusro,31,Male,Vegetarian,Mar,Winter,V3
122,142,1165,Rajma Chawal,"Kidney Beans, Rice",1.4,2024-08-21,4,177,Muzaffarpur,23,Male,Vegetarian,Aug,Monsoon,V4
194,116,1354,Idli,"Rice, Urad Dal, Fenugreek Seeds",4.0,2024-09-19,2,143,Pimpri-Chinchwad,28,Female,Vegetarian,Sep,Winter,V3
170,102,1227,Aloo Gobi,"Potatoes, Cauliflower",2.3,2024-09-03,3,97,Berhampur,36,Female,Vegetarian,Sep,Monsoon,V2
115,144,1218,Gajar Halwa,"Carrots, Milk, Sugar, Ghee, Cardamom",3.6,2024-05-01,1,189,Eluru,49,Male,Vegetarian,May,Monsoon,V3
80,106,1489,Gajar Halwa,"Carrots, Milk, Sugar, Ghee, Cardamom",1.3,2024-04-07,3,59,Raichur,38,Female,Vegetarian,Apr,Winter,V4
69,139,1368,Biryani,"Basmati Rice, Chicken or Vegetables",1.6,2024-07-08,2,174,Bidhannagar,34,Female,Non-Vegetarian,Jul,Summer,V1
19,125,1297,Sabudana Khichdi,"Sabudana, Peanuts, Potatoes",4.5,2024-03-07,5,164,Gandhidham,38,Female,Vegetarian,Mar,Summer,V5
162,145,1298,Palak Paneer,"Spinach, Paneer, Tomatoes",1.5,2024-07-26,5,143,Karimnagar,36,Male,Vegetarian,Jul,Monsoon,V6
175,100,1471,Haldi Ki Sabzi,"Turmeric Root, Yogurt",3.5,2024-03-29,1,111,Sonspur,25,Male,Vegetarian,Mar,Winter,V4
123,120,1442,Dosa,"Rice, Urad Dal, Potatoes",3.3,2024-04-28,5,81,Jamshedpur,25,Female,Vegetarian,Apr,Monsoon,V6
179,136,1262,Masoor Dal,"Red Lentils, Tomatoes",4.0,2024-01-26,1,195,Serampore,31,Male,Vegetarian,Jan,Winter,V8
131,146,1153,Aloo Gobi,"Potatoes, Cauliflower",3.3,2024-07-02,3,160,Muzaffarpur,40,Female,Vegetarian,Jul,Winter,V10
155,146,1252,Aloo Paratha,"Potatoes, Wheat Flour, Ghee",4.3,2024-04-07,3,89,Farrukhabad,44,Female,Vegetarian,Apr,Winter,V8
100,131,1244,Aloo Gobi,"Potatoes, Cauliflower",3.5,2024-06-29,2,166,Mysore,26,Male,Vegetarian,Jun,Monsoon,V5
84,140,1221,Korma,"Meat or Vegetables, Yogurt",4.7,2024-07-20,5,143,Malda,48,Male,Non-Vegetarian,Jul,Monsoon,V10
180,128,1160,Rajma Chawal,"Kidney Beans, Rice",4.2,2024-01-24,5,139,Nellor,24,Male,Vegetarian,Jan,Summer,V4
23,128,1458,Dal Tadka,"Yellow Lentils, Tomatoes",4.4,2024-03-21,1,116,Baranagar,35,Male,Vegetarian,Mar,Summer,V5
59,142,1071,Biryani,"Basmati Rice, Chicken or Vegetables",4.3,2024-07-23,5,101,Ghaziabad,27,Female,Non-Vegetarian,Jul,Winter,V8
145,115,1373,Matar Paneer,"Paneer, Peas, Tomatoes",4.0,2024-05-10,3,110,Thrissur,42,Male,Vegetarian,May,Winter,V3
86,148,1197,Sabudana Khichdi,"Sabudana, Peanuts, Potatoes",4.6,2024-07-08,2,79,Pune,35,Female,Vegetarian,Jul,Monsoon,V8
148,117,1176,Masoor Dal,"Red Lentils, Tomatoes",3.7,2024-02-08,1,103,Chandigarh,28,Male,Vegetarian,Feb,Monsoon,V1
187,133,1025,Haldi Ki Sabzi,"Turmeric Root, Yogurt",4.2,2024-03-28,2,117,Ujjain,44,Female,Vegetarian,Mar,Winter,V7
140,105,1137,Mutton Keema,Minced Mutton,3.4,2024-04-07,2,156,Maheshtala,25,Female,Non-Vegetarian,Apr,Monsoon,V4
4,123,1291,Chawal,"Rice, Water",2.6,2024-04-23,2,197,Eluru,28,Female,Vegetarian,Apr,Monsoon,V6
166,138,1491,Dal Tadka,"Yellow Lentils, Tomatoes",4.2,2024-02-03,5,145,Panipat,44,Female,Vegetarian,Feb,Monsoon,V6
16,138,1299,Poha,"Flattened Rice, Mustard Seeds, Curry Leaves",1.8,2024-06-11,3,122,Srinagar,45,Male,Vegetarian,Jun,Monsoon,V5
